U, real, imaginary, magnitude, phase
563,-1.5865087021893487E-13,1.99104621678714E-13,2.545834813868511E-13,0.0
564,0.016799724520138504,1.0950962359146388E-13,0.016799724520138504,6.518536864112879E-12
565,-1.4016565685892601E-14,-5.6371574075342323E-14,5.808802352773547E-14,0.0
566,-6.062372825965667E-13,5.2138848793958914E-14,6.084752274034078E-13,0.0
567,-4.440892098500626E-16,-7.657763312352017E-14,7.657892079434627E-14,0.0
568,-0.0012730480894853902,-2.6798008256889716E-14,0.0012730480894853902,2.1050271767598656E-11
569,-4.343747583845925E-14,-1.1157741397482823E-14,4.4847625358650074E-14,0.0
570,-1.1340928196545974E-13,3.22519788653608E-13,3.4187816442277957E-13,0.0
571,9.742207041085749E-15,-1.3714029911682246E-13,1.3748589833100308E-13,0.0
572,-0.013955780288410907,2.0358714714063808E-14,0.013955780288410907,-1.4588016071713307E-12
573,-2.0045076709607201E-13,-6.730727086790012E-14,2.114492344301312E-13,0.0
574,-1.9712009802219654E-13,-2.4483193250546265E-13,3.1432309526765573E-13,0.0
575,3.630429290524262E-14,-1.2347067812612522E-13,1.2869735832671497E-13,0.0
576,-0.004549939064702385,-5.2860493759965266E-14,0.004549939064702385,1.1617846526791434E-11
577,-1.0433320873914909E-13,2.7457203177760903E-13,2.937264357872665E-13,0.0
578,-1.2487233469471448E-13,-3.558264793923627E-14,1.2984307762247638E-13,0.0
579,6.564193633096238E-14,1.0456913113188193E-13,1.2346484111258087E-13,0.0
580,-0.01623642710839332,-8.192058142952874E-14,0.01623642710839332,5.045480811919539E-12
581,-4.85722573273506E-14,2.302047441560262E-13,2.3527322077494466E-13,0.0
582,-3.6443070783320763E-14,-5.218048215738236E-14,6.364668197396488E-14,0.0
583,-1.0824674490095276E-15,-1.8790524691780774E-14,1.882167776715424E-14,0.0
584,-0.03181309359219908,-2.3496482537410657E-13,0.03181309359219908,7.38578990104007E-12
585,5.6094018319186034E-14,5.352662757474036E-14,7.753475833919993E-14,0.0
586,-5.204170427930421E-14,-4.599098879509711E-14,6.945149411384393E-14,0.0
587,4.914957330015568E-13,2.0444756998472258E-13,5.323221434727243E-13,0.0
588,0.025112141956400352,5.982714323948812E-14,0.025112141956400352,2.3823990539460904E-12
589,-7.127631818093505E-14,1.3714029911682246E-13,1.5455670537146368E-13,0.0
590,-4.773959005888173E-15,-2.1038726316646716E-14,2.1573564601536387E-14,0.0
591,-4.4353409833775004E-14,-1.8540724511240114E-14,4.807268901657686E-14,0.0
592,-0.0017302627454279795,-7.882583474838611E-15,0.0017302627454279795,4.555714729261456E-12
593,1.1818324097134791E-13,7.974176874370187E-14,1.4256938005359256E-13,0.0
594,-5.362377208939506E-14,1.7474910407599964E-13,1.8279157067124276E-13,0.0
